Time (s),GenPwr
467.3000,1.721E+02
467.4000,1.723E+02
467.5000,1.725E+02
467.6000,1.726E+02
467.7000,1.727E+02
467.8000,1.729E+02
467.9000,1.730E+02
468.0000,1.731E+02
468.1000,1.732E+02
468.2000,1.733E+02
468.3000,1.734E+02
468.4000,1.734E+02
468.5000,1.734E+02
468.6000,1.734E+02
468.7000,1.732E+02
468.8000,1.730E+02
468.9000,1.727E+02
469.0000,1.724E+02
469.1000,1.721E+02
469.2000,1.719E+02
469.3000,1.717E+02
469.4000,1.715E+02
469.5000,1.714E+02
469.6000,1.712E+02
469.7000,1.711E+02
469.8000,1.710E+02
469.9000,1.709E+02
470.0000,1.708E+02
470.1000,1.708E+02
470.2000,1.706E+02
470.3000,1.705E+02
470.4000,1.704E+02
470.5000,1.703E+02
470.6000,1.704E+02
470.7000,1.706E+02
470.8000,1.708E+02
470.9000,1.710E+02
471.0000,1.711E+02
471.1000,1.711E+02
471.2000,1.712E+02
471.3000,1.713E+02
471.4000,1.714E+02
471.5000,1.716E+02
471.6000,1.718E+02
471.7000,1.721E+02
471.8000,1.724E+02
471.9000,1.728E+02
472.0000,1.733E+02
472.1000,1.737E+02
472.2000,1.742E+02
472.3000,1.747E+02
472.4000,1.751E+02
472.5000,1.755E+02
472.6000,1.758E+02
472.7000,1.761E+02
472.8000,1.763E+02
472.9000,1.765E+02
473.0000,1.766E+02
473.1000,1.767E+02
473.2000,1.767E+02
473.3000,1.766E+02
473.4000,1.765E+02
473.5000,1.764E+02
473.6000,1.763E+02
473.7000,1.763E+02
473.8000,1.763E+02
473.9000,1.764E+02
474.0000,1.766E+02
474.1000,1.769E+02
474.2000,1.772E+02
474.3000,1.774E+02
474.4000,1.777E+02
474.5000,1.780E+02
474.6000,1.782E+02
474.7000,1.785E+02
474.8000,1.787E+02
474.9000,1.789E+02
475.0000,1.792E+02
475.1000,1.795E+02
475.2000,1.798E+02
475.3000,1.802E+02
475.4000,1.805E+02
475.5000,1.808E+02
475.6000,1.811E+02
475.7000,1.814E+02
475.8000,1.817E+02
475.9000,1.819E+02
476.0000,1.821E+02
476.1000,1.822E+02
476.2000,1.824E+02
476.3000,1.825E+02
476.4000,1.828E+02
476.5000,1.832E+02
476.6000,1.836E+02
476.7000,1.841E+02
476.8000,1.845E+02
476.9000,1.848E+02
477.0000,1.850E+02
477.1000,1.852E+02
477.2000,1.854E+02
477.3000,1.855E+02
477.4000,1.856E+02
477.5000,1.856E+02
477.6000,1.855E+02
477.7000,1.855E+02
477.8000,1.854E+02
477.9000,1.853E+02
478.0000,1.852E+02
478.1000,1.851E+02
478.2000,1.852E+02
478.3000,1.853E+02
478.4000,1.855E+02
478.5000,1.859E+02
478.6000,1.864E+02
478.7000,1.869E+02
478.8000,1.875E+02
478.9000,1.881E+02
479.0000,1.887E+02
479.1000,1.893E+02
479.2000,1.897E+02
479.3000,1.901E+02
479.4000,1.905E+02
479.5000,1.909E+02
479.6000,1.914E+02
479.7000,1.919E+02
479.8000,1.924E+02
479.9000,1.928E+02
480.0000,1.931E+02
480.1000,1.933E+02
480.2000,1.934E+02
480.3000,1.936E+02
480.4000,1.937E+02
480.5000,1.938E+02
480.6000,1.939E+02
480.7000,1.939E+02
480.8000,1.939E+02
480.9000,1.939E+02
481.0000,1.939E+02
481.1000,1.940E+02
481.2000,1.940E+02
481.3000,1.940E+02
481.4000,1.940E+02
481.5000,1.939E+02
481.6000,1.937E+02
481.7000,1.935E+02
481.8000,1.933E+02
481.9000,1.931E+02
482.0000,1.929E+02
482.1000,1.927E+02
482.2000,1.925E+02
482.3000,1.923E+02
482.4000,1.922E+02
482.5000,1.922E+02
482.6000,1.923E+02
482.7000,1.924E+02
482.8000,1.927E+02
482.9000,1.932E+02
483.0000,1.937E+02
483.1000,1.944E+02
483.2000,1.951E+02
483.3000,1.958E+02
483.4000,1.964E+02
483.5000,1.970E+02
483.6000,1.976E+02
483.7000,1.981E+02
483.8000,1.986E+02
483.9000,1.990E+02
484.0000,1.993E+02
484.1000,1.996E+02
484.2000,1.999E+02
484.3000,2.001E+02
484.4000,2.003E+02
484.5000,2.004E+02
484.6000,2.005E+02
484.7000,2.006E+02
484.8000,2.007E+02
484.9000,2.007E+02
485.0000,2.006E+02
485.1000,2.005E+02
485.2000,2.002E+02
485.3000,2.000E+02
485.4000,1.998E+02
485.5000,1.996E+02
485.6000,1.994E+02
485.7000,1.992E+02
485.8000,1.991E+02
485.9000,1.990E+02
486.0000,1.989E+02
486.1000,1.989E+02
486.2000,1.990E+02
486.3000,1.990E+02
486.4000,1.991E+02
486.5000,1.992E+02
486.6000,1.993E+02
486.7000,1.995E+02
486.8000,1.998E+02
486.9000,2.001E+02
487.0000,2.003E+02
487.1000,2.006E+02
487.2000,2.009E+02
487.3000,2.013E+02
487.4000,2.018E+02
487.5000,2.023E+02
487.6000,2.029E+02
487.7000,2.037E+02
487.8000,2.045E+02
487.9000,2.052E+02
488.0000,2.059E+02
488.1000,2.065E+02
488.2000,2.070E+02
488.3000,2.073E+02
488.4000,2.077E+02
488.5000,2.079E+02
488.6000,2.080E+02
488.7000,2.081E+02
488.8000,2.082E+02
488.9000,2.084E+02
489.0000,2.087E+02
489.1000,2.091E+02
489.2000,2.095E+02
489.3000,2.100E+02
489.4000,2.104E+02
489.5000,2.107E+02
489.6000,2.110E+02
489.7000,2.112E+02
489.8000,2.114E+02
489.9000,2.116E+02
490.0000,2.118E+02
490.1000,2.119E+02
490.2000,2.121E+02
490.3000,2.121E+02
490.4000,2.121E+02
490.5000,2.121E+02
490.6000,2.121E+02
490.7000,2.121E+02
490.8000,2.122E+02
490.9000,2.122E+02
491.0000,2.123E+02
491.1000,2.125E+02
491.2000,2.128E+02
491.3000,2.132E+02
491.4000,2.136E+02
491.5000,2.141E+02
491.6000,2.146E+02
491.7000,2.151E+02
491.8000,2.156E+02
491.9000,2.162E+02
492.0000,2.167E+02
492.1000,2.172E+02
492.2000,2.176E+02
492.3000,2.181E+02
492.4000,2.185E+02
492.5000,2.189E+02
492.6000,2.192E+02
492.7000,2.194E+02
492.8000,2.194E+02
492.9000,2.194E+02
493.0000,2.195E+02
493.1000,2.196E+02
493.2000,2.196E+02
493.3000,2.197E+02
493.4000,2.198E+02
493.5000,2.200E+02
493.6000,2.203E+02
493.7000,2.205E+02
493.8000,2.207E+02
493.9000,2.210E+02
494.0000,2.212E+02
494.1000,2.213E+02
494.2000,2.213E+02
494.3000,2.214E+02
494.4000,2.213E+02
494.5000,2.213E+02
494.6000,2.214E+02
494.7000,2.215E+02
494.8000,2.216E+02
494.9000,2.216E+02
495.0000,2.217E+02
495.1000,2.218E+02
495.2000,2.218E+02
495.3000,2.219E+02
495.4000,2.219E+02
495.5000,2.220E+02
495.6000,2.221E+02
495.7000,2.221E+02
495.8000,2.222E+02
495.9000,2.224E+02
496.0000,2.226E+02
496.1000,2.229E+02
496.2000,2.232E+02
496.3000,2.234E+02
496.4000,2.237E+02
496.5000,2.239E+02
496.6000,2.243E+02
496.7000,2.247E+02
496.8000,2.251E+02
496.9000,2.254E+02
497.0000,2.257E+02
497.1000,2.259E+02
497.2000,2.260E+02
497.3000,2.261E+02
497.4000,2.262E+02
497.5000,2.262E+02
497.6000,2.264E+02
497.7000,2.267E+02
497.8000,2.270E+02
497.9000,2.274E+02
498.0000,2.277E+02
498.1000,2.281E+02
498.2000,2.285E+02
498.3000,2.288E+02
498.4000,2.291E+02
498.5000,2.294E+02
498.6000,2.298E+02
498.7000,2.302E+02
498.8000,2.307E+02
498.9000,2.312E+02
499.0000,2.318E+02
499.1000,2.324E+02
499.2000,2.331E+02
499.3000,2.337E+02
499.4000,2.341E+02
499.5000,2.345E+02
499.6000,2.347E+02
499.7000,2.350E+02
499.8000,2.352E+02
499.9000,2.354E+02
500.0000,2.355E+02
500.1000,2.357E+02
500.2000,2.359E+02
500.3000,2.361E+02
500.4000,2.363E+02
500.5000,2.365E+02
500.6000,2.367E+02
500.7000,2.370E+02
500.8000,2.374E+02
500.9000,2.377E+02
501.0000,2.379E+02
501.1000,2.382E+02
501.2000,2.384E+02
501.3000,2.388E+02
501.4000,2.392E+02
501.5000,2.395E+02
501.6000,2.397E+02
501.7000,2.399E+02
501.8000,2.401E+02
501.9000,2.404E+02
502.0000,2.406E+02
502.1000,2.408E+02
502.2000,2.409E+02
502.3000,2.410E+02
502.4000,2.410E+02
502.5000,2.411E+02
502.6000,2.413E+02
502.7000,2.417E+02
502.8000,2.421E+02
502.9000,2.426E+02
503.0000,2.432E+02
503.1000,2.437E+02
503.2000,2.442E+02
503.3000,2.447E+02
503.4000,2.452E+02
503.5000,2.457E+02
503.6000,2.463E+02
503.7000,2.469E+02
503.8000,2.474E+02
503.9000,2.478E+02
504.0000,2.483E+02
504.1000,2.487E+02
504.2000,2.490E+02
504.3000,2.491E+02
504.4000,2.491E+02
504.5000,2.489E+02
504.6000,2.488E+02
504.7000,2.488E+02
504.8000,2.488E+02
504.9000,2.489E+02
505.0000,2.490E+02
505.1000,2.492E+02
505.2000,2.495E+02
505.3000,2.498E+02
505.4000,2.502E+02
505.5000,2.508E+02
505.6000,2.515E+02
505.7000,2.521E+02
505.8000,2.528E+02
505.9000,2.534E+02
506.0000,2.540E+02
506.1000,2.545E+02
506.2000,2.549E+02
506.3000,2.554E+02
506.4000,2.558E+02
506.5000,2.563E+02
506.6000,2.569E+02
506.7000,2.575E+02
506.8000,2.583E+02
506.9000,2.591E+02
507.0000,2.599E+02
507.1000,2.607E+02
507.2000,2.615E+02
507.3000,2.622E+02
507.4000,2.628E+02
507.5000,2.635E+02
507.6000,2.641E+02
507.7000,2.647E+02
507.8000,2.653E+02
507.9000,2.656E+02
508.0000,2.659E+02
508.1000,2.662E+02
508.2000,2.665E+02
508.3000,2.667E+02
508.4000,2.668E+02
508.5000,2.667E+02
508.6000,2.667E+02
508.7000,2.667E+02
508.8000,2.668E+02
508.9000,2.669E+02
509.0000,2.669E+02
509.1000,2.670E+02
509.2000,2.671E+02
509.3000,2.670E+02
509.4000,2.669E+02
509.5000,2.669E+02
509.6000,2.669E+02
509.7000,2.668E+02
509.8000,2.669E+02
509.9000,2.670E+02
510.0000,2.674E+02
510.1000,2.678E+02
510.2000,2.684E+02
510.3000,2.693E+02
510.4000,2.701E+02
510.5000,2.709E+02
510.6000,2.715E+02
510.7000,2.721E+02
510.8000,2.726E+02
510.9000,2.731E+02
511.0000,2.736E+02
511.1000,2.740E+02
511.2000,2.743E+02
511.3000,2.747E+02
511.4000,2.750E+02
511.5000,2.754E+02
511.6000,2.758E+02
511.7000,2.763E+02
511.8000,2.767E+02
511.9000,2.771E+02
512.0000,2.773E+02
512.1000,2.774E+02
512.2000,2.775E+02
512.3000,2.776E+02
512.4000,2.778E+02
512.5000,2.781E+02
512.6000,2.782E+02
512.7000,2.782E+02
512.8000,2.782E+02
512.9000,2.782E+02
513.0000,2.781E+02
513.1000,2.781E+02
513.2000,2.782E+02
513.3000,2.783E+02
513.4000,2.785E+02
513.5000,2.787E+02
513.6000,2.790E+02
513.7000,2.794E+02
513.8000,2.798E+02
513.9000,2.803E+02
514.0000,2.809E+02
514.1000,2.816E+02
514.2000,2.823E+02
514.3000,2.830E+02
514.4000,2.837E+02
514.5000,2.841E+02
514.6000,2.845E+02
514.7000,2.847E+02
514.8000,2.850E+02
514.9000,2.853E+02
515.0000,2.855E+02
515.1000,2.856E+02
515.2000,2.857E+02
515.3000,2.858E+02
515.4000,2.859E+02
515.5000,2.860E+02
515.6000,2.861E+02
515.7000,2.861E+02
515.8000,2.861E+02
515.9000,2.861E+02
516.0000,2.862E+02
516.1000,2.863E+02
516.2000,2.864E+02
516.3000,2.864E+02
516.4000,2.865E+02
516.5000,2.866E+02
516.6000,2.868E+02
516.7000,2.870E+02
516.8000,2.872E+02
516.9000,2.873E+02
517.0000,2.875E+02
517.1000,2.877E+02
517.2000,2.879E+02
517.3000,2.880E+02
517.4000,2.883E+02
517.5000,2.885E+02
517.6000,2.887E+02
517.7000,2.889E+02
517.8000,2.893E+02
517.9000,2.897E+02
518.0000,2.901E+02
518.1000,2.904E+02
518.2000,2.908E+02
518.3000,2.911E+02
518.4000,2.914E+02
518.5000,2.916E+02
518.6000,2.918E+02
518.7000,2.919E+02
518.8000,2.919E+02
518.9000,2.919E+02
519.0000,2.917E+02
519.1000,2.916E+02
519.2000,2.914E+02
519.3000,2.912E+02
519.4000,2.909E+02
519.5000,2.905E+02
519.6000,2.901E+02
519.7000,2.897E+02
519.8000,2.893E+02
519.9000,2.889E+02
520.0000,2.887E+02
520.1000,2.884E+02
520.2000,2.883E+02
520.3000,2.881E+02
520.4000,2.878E+02
520.5000,2.875E+02
520.6000,2.871E+02
520.7000,2.868E+02
520.8000,2.866E+02
520.9000,2.865E+02
521.0000,2.866E+02
521.1000,2.868E+02
521.2000,2.869E+02
521.3000,2.871E+02
521.4000,2.872E+02
521.5000,2.874E+02
521.6000,2.877E+02
521.7000,2.879E+02
521.8000,2.881E+02
521.9000,2.883E+02
522.0000,2.884E+02
522.1000,2.885E+02
522.2000,2.885E+02
522.3000,2.885E+02
522.4000,2.884E+02
522.5000,2.884E+02
522.6000,2.882E+02
522.7000,2.880E+02
522.8000,2.876E+02
522.9000,2.873E+02
523.0000,2.869E+02
523.1000,2.867E+02
523.2000,2.864E+02
523.3000,2.864E+02
523.4000,2.863E+02
523.5000,2.864E+02
523.6000,2.864E+02
523.7000,2.864E+02
523.8000,2.863E+02
523.9000,2.863E+02
524.0000,2.862E+02
524.1000,2.861E+02
524.2000,2.859E+02
524.3000,2.857E+02
524.4000,2.855E+02
524.5000,2.851E+02
524.6000,2.847E+02
524.7000,2.843E+02
524.8000,2.841E+02
524.9000,2.840E+02
525.0000,2.842E+02
525.1000,2.845E+02
525.2000,2.849E+02
525.3000,2.854E+02
525.4000,2.859E+02
525.5000,2.864E+02
525.6000,2.868E+02
525.7000,2.872E+02
525.8000,2.877E+02
525.9000,2.882E+02
526.0000,2.886E+02
526.1000,2.889E+02
526.2000,2.890E+02
526.3000,2.889E+02
526.4000,2.887E+02
526.5000,2.883E+02
526.6000,2.878E+02
526.7000,2.872E+02
526.8000,2.867E+02
526.9000,2.862E+02
527.0000,2.857E+02
527.1000,2.853E+02
527.2000,2.850E+02
527.3000,2.849E+02
527.4000,2.849E+02
527.5000,2.848E+02
527.6000,2.847E+02
527.7000,2.846E+02
527.8000,2.845E+02
527.9000,2.844E+02
528.0000,2.844E+02
528.1000,2.845E+02
528.2000,2.847E+02
528.3000,2.848E+02
528.4000,2.849E+02
528.5000,2.851E+02
528.6000,2.853E+02
528.7000,2.855E+02
528.8000,2.859E+02
528.9000,2.863E+02
529.0000,2.868E+02
529.1000,2.874E+02
529.2000,2.881E+02
529.3000,2.889E+02
529.4000,2.896E+02
529.5000,2.901E+02
529.6000,2.908E+02
529.7000,2.915E+02
529.8000,2.921E+02
529.9000,2.927E+02
530.0000,2.931E+02
530.1000,2.932E+02
530.2000,2.932E+02
530.3000,2.931E+02
530.4000,2.929E+02
530.5000,2.926E+02
530.6000,2.923E+02
530.7000,2.920E+02
530.8000,2.918E+02
530.9000,2.916E+02
531.0000,2.915E+02
531.1000,2.915E+02
531.2000,2.914E+02
531.3000,2.913E+02
531.4000,2.911E+02
531.5000,2.908E+02
531.6000,2.906E+02
531.7000,2.904E+02
531.8000,2.904E+02
531.9000,2.905E+02
532.0000,2.907E+02
532.1000,2.909E+02
532.2000,2.913E+02
532.3000,2.916E+02
532.4000,2.920E+02
532.5000,2.924E+02
532.6000,2.929E+02
532.7000,2.935E+02
532.8000,2.940E+02
532.9000,2.946E+02
533.0000,2.951E+02
533.1000,2.957E+02
533.2000,2.964E+02
533.3000,2.971E+02
533.4000,2.978E+02
533.5000,2.987E+02
533.6000,2.997E+02
533.7000,3.007E+02
533.8000,3.014E+02
533.9000,3.019E+02
534.0000,3.021E+02
534.1000,3.022E+02
534.2000,3.023E+02
534.3000,3.022E+02
534.4000,3.019E+02
534.5000,3.015E+02
534.6000,3.011E+02
534.7000,3.008E+02
534.8000,3.005E+02
534.9000,3.002E+02
535.0000,3.000E+02
535.1000,2.998E+02
535.2000,2.996E+02
535.3000,2.995E+02
535.4000,2.993E+02
535.5000,2.991E+02
535.6000,2.989E+02
535.7000,2.987E+02
535.8000,2.985E+02
535.9000,2.985E+02
536.0000,2.986E+02
536.1000,2.988E+02
536.2000,2.993E+02
536.3000,2.998E+02
536.4000,3.005E+02
536.5000,3.013E+02
536.6000,3.022E+02
536.7000,3.032E+02
536.8000,3.041E+02
536.9000,3.050E+02
537.0000,3.057E+02
537.1000,3.064E+02
537.2000,3.071E+02
537.3000,3.077E+02
537.4000,3.081E+02
537.5000,3.085E+02
537.6000,3.087E+02
537.7000,3.089E+02
537.8000,3.090E+02
537.9000,3.090E+02
538.0000,3.088E+02
538.1000,3.087E+02
538.2000,3.085E+02
538.3000,3.084E+02
538.4000,3.083E+02
538.5000,3.083E+02
538.6000,3.081E+02
538.7000,3.079E+02
538.8000,3.078E+02
538.9000,3.077E+02
539.0000,3.077E+02
539.1000,3.078E+02
539.2000,3.080E+02
539.3000,3.081E+02
539.4000,3.082E+02
539.5000,3.083E+02
539.6000,3.085E+02
539.7000,3.086E+02
539.8000,3.088E+02
539.9000,3.090E+02
540.0000,3.092E+02
540.1000,3.095E+02
540.2000,3.099E+02
540.3000,3.102E+02
540.4000,3.106E+02
540.5000,3.111E+02
540.6000,3.115E+02
540.7000,3.118E+02
540.8000,3.121E+02
540.9000,3.124E+02
541.0000,3.125E+02
541.1000,3.127E+02
541.2000,3.128E+02
541.3000,3.129E+02
541.4000,3.129E+02
541.5000,3.127E+02
541.6000,3.124E+02
541.7000,3.120E+02
541.8000,3.116E+02
541.9000,3.113E+02
542.0000,3.111E+02
542.1000,3.110E+02
542.2000,3.110E+02
542.3000,3.113E+02
542.4000,3.114E+02
542.5000,3.115E+02
542.6000,3.114E+02
542.7000,3.114E+02
542.8000,3.113E+02
542.9000,3.114E+02
543.0000,3.115E+02
543.1000,3.118E+02
543.2000,3.121E+02
543.3000,3.125E+02
543.4000,3.130E+02
543.5000,3.136E+02
543.6000,3.143E+02
543.7000,3.150E+02
543.8000,3.158E+02
543.9000,3.165E+02
544.0000,3.172E+02
544.1000,3.178E+02
544.2000,3.185E+02
544.3000,3.192E+02
544.4000,3.196E+02
544.5000,3.197E+02
544.6000,3.196E+02
544.7000,3.194E+02
544.8000,3.191E+02
544.9000,3.188E+02
545.0000,3.183E+02
545.1000,3.180E+02
545.2000,3.176E+02
545.3000,3.173E+02
545.4000,3.171E+02
545.5000,3.169E+02
545.6000,3.166E+02
545.7000,3.162E+02
545.8000,3.159E+02
545.9000,3.155E+02
546.0000,3.151E+02
546.1000,3.147E+02
546.2000,3.143E+02
546.3000,3.139E+02
546.4000,3.136E+02
546.5000,3.134E+02
546.6000,3.133E+02
546.7000,3.134E+02
546.8000,3.134E+02
546.9000,3.136E+02
547.0000,3.137E+02
547.1000,3.138E+02
547.2000,3.139E+02
547.3000,3.142E+02
547.4000,3.145E+02
547.5000,3.150E+02
547.6000,3.155E+02
547.7000,3.160E+02
547.8000,3.164E+02
547.9000,3.167E+02
548.0000,3.170E+02
548.1000,3.170E+02
548.2000,3.169E+02
548.3000,3.165E+02
548.4000,3.161E+02
548.5000,3.156E+02
548.6000,3.152E+02
548.7000,3.147E+02
548.8000,3.143E+02
548.9000,3.139E+02
549.0000,3.136E+02
549.1000,3.133E+02
549.2000,3.130E+02
549.3000,3.127E+02
549.4000,3.125E+02
549.5000,3.123E+02
549.6000,3.119E+02
549.7000,3.114E+02
549.8000,3.109E+02
549.9000,3.104E+02
550.0000,3.099E+02
550.1000,3.096E+02
550.2000,3.092E+02
550.3000,3.089E+02
550.4000,3.085E+02
550.5000,3.081E+02
550.6000,3.079E+02
550.7000,3.079E+02
550.8000,3.079E+02
550.9000,3.079E+02
551.0000,3.080E+02
551.1000,3.081E+02
551.2000,3.081E+02
551.3000,3.080E+02
551.4000,3.078E+02
551.5000,3.075E+02
551.6000,3.072E+02
551.7000,3.068E+02
551.8000,3.063E+02
551.9000,3.059E+02
552.0000,3.054E+02
552.1000,3.048E+02
552.2000,3.043E+02
552.3000,3.038E+02
552.4000,3.033E+02
552.5000,3.027E+02
552.6000,3.022E+02
552.7000,3.018E+02
552.8000,3.016E+02
552.9000,3.015E+02
553.0000,3.014E+02
553.1000,3.012E+02
553.2000,3.009E+02
553.3000,3.005E+02
553.4000,3.001E+02
553.5000,2.996E+02
553.6000,2.991E+02
553.7000,2.985E+02
553.8000,2.978E+02
553.9000,2.970E+02
554.0000,2.963E+02
554.1000,2.954E+02
554.2000,2.945E+02
554.3000,2.938E+02
554.4000,2.931E+02
554.5000,2.926E+02
554.6000,2.921E+02
554.7000,2.918E+02
554.8000,2.915E+02
554.9000,2.913E+02
555.0000,2.911E+02
555.1000,2.910E+02
555.2000,2.906E+02
555.3000,2.901E+02
555.4000,2.894E+02
555.5000,2.887E+02
555.6000,2.881E+02
555.7000,2.874E+02
555.8000,2.868E+02
555.9000,2.862E+02
556.0000,2.856E+02
556.1000,2.851E+02
556.2000,2.848E+02
556.3000,2.846E+02
556.4000,2.844E+02
556.5000,2.845E+02
556.6000,2.847E+02
556.7000,2.851E+02
556.8000,2.856E+02
556.9000,2.862E+02
557.0000,2.867E+02
557.1000,2.870E+02
557.2000,2.872E+02
557.3000,2.872E+02
557.4000,2.871E+02
557.5000,2.870E+02
557.6000,2.868E+02
557.7000,2.866E+02
557.8000,2.863E+02
557.9000,2.861E+02
558.0000,2.860E+02
558.1000,2.858E+02
558.2000,2.856E+02
558.3000,2.855E+02
558.4000,2.856E+02
558.5000,2.857E+02
558.6000,2.856E+02
558.7000,2.855E+02
558.8000,2.853E+02
558.9000,2.850E+02
559.0000,2.846E+02
559.1000,2.842E+02
559.2000,2.837E+02
559.3000,2.832E+02
559.4000,2.827E+02
559.5000,2.823E+02
559.6000,2.818E+02
559.7000,2.813E+02
559.8000,2.808E+02
559.9000,2.803E+02
560.0000,2.799E+02
560.1000,2.795E+02
560.2000,2.792E+02
560.3000,2.788E+02
560.4000,2.786E+02
560.5000,2.786E+02
560.6000,2.787E+02
560.7000,2.788E+02
560.8000,2.790E+02
560.9000,2.794E+02
561.0000,2.797E+02
561.1000,2.800E+02
561.2000,2.801E+02
561.3000,2.801E+02
561.4000,2.801E+02
561.5000,2.802E+02
561.6000,2.803E+02
561.7000,2.803E+02
561.8000,2.803E+02
561.9000,2.804E+02
562.0000,2.804E+02
562.1000,2.804E+02
562.2000,2.804E+02
562.3000,2.804E+02
562.4000,2.803E+02
562.5000,2.802E+02
562.6000,2.798E+02
562.7000,2.794E+02
562.8000,2.789E+02
562.9000,2.785E+02
563.0000,2.781E+02
563.1000,2.778E+02
563.2000,2.773E+02
563.3000,2.769E+02
563.4000,2.765E+02
563.5000,2.760E+02
563.6000,2.753E+02
563.7000,2.746E+02
563.8000,2.740E+02
563.9000,2.733E+02
564.0000,2.727E+02
564.1000,2.721E+02
564.2000,2.717E+02
564.3000,2.714E+02
564.4000,2.712E+02
564.5000,2.711E+02
564.6000,2.710E+02
564.7000,2.710E+02
564.8000,2.711E+02
564.9000,2.711E+02
565.0000,2.712E+02
565.1000,2.713E+02
565.2000,2.715E+02
565.3000,2.716E+02
565.4000,2.717E+02
565.5000,2.718E+02
565.6000,2.719E+02
565.7000,2.720E+02
565.8000,2.720E+02
565.9000,2.720E+02
566.0000,2.721E+02
566.1000,2.722E+02
566.2000,2.722E+02
566.3000,2.722E+02
566.4000,2.722E+02
566.5000,2.721E+02
566.6000,2.719E+02
566.7000,2.717E+02
566.8000,2.715E+02
566.9000,2.712E+02
567.0000,2.708E+02
567.1000,2.704E+02
567.2000,2.699E+02
567.3000,2.693E+02
567.4000,2.687E+02
567.5000,2.680E+02
567.6000,2.674E+02
567.7000,2.668E+02
567.8000,2.663E+02
567.9000,2.658E+02
568.0000,2.654E+02
568.1000,2.650E+02
568.2000,2.646E+02
568.3000,2.644E+02
568.4000,2.642E+02
568.5000,2.641E+02
568.6000,2.640E+02
568.7000,2.639E+02
568.8000,2.638E+02
568.9000,2.637E+02
569.0000,2.636E+02
569.1000,2.636E+02
569.2000,2.636E+02
569.3000,2.636E+02
569.4000,2.636E+02
569.5000,2.636E+02
569.6000,2.636E+02
569.7000,2.635E+02
569.8000,2.635E+02
569.9000,2.635E+02
570.0000,2.634E+02
570.1000,2.634E+02
570.2000,2.634E+02
570.3000,2.635E+02
570.4000,2.635E+02
570.5000,2.634E+02
570.6000,2.631E+02
570.7000,2.628E+02
570.8000,2.624E+02
570.9000,2.619E+02
571.0000,2.613E+02
571.1000,2.606E+02
571.2000,2.599E+02
571.3000,2.592E+02
571.4000,2.585E+02
571.5000,2.578E+02
571.6000,2.572E+02
571.7000,2.567E+02
571.8000,2.563E+02
571.9000,2.560E+02
572.0000,2.557E+02
572.1000,2.556E+02
572.2000,2.556E+02
572.3000,2.556E+02
572.4000,2.556E+02
572.5000,2.556E+02
572.6000,2.555E+02
572.7000,2.554E+02
572.8000,2.552E+02
572.9000,2.551E+02
573.0000,2.550E+02
573.1000,2.549E+02
573.2000,2.549E+02
573.3000,2.549E+02
573.4000,2.549E+02
573.5000,2.549E+02
573.6000,2.550E+02
573.7000,2.549E+02
573.8000,2.548E+02
573.9000,2.547E+02
574.0000,2.546E+02
574.1000,2.543E+02
574.2000,2.539E+02
574.3000,2.535E+02
574.4000,2.531E+02
574.5000,2.526E+02
574.6000,2.520E+02
574.7000,2.514E+02
574.8000,2.507E+02
574.9000,2.499E+02
575.0000,2.491E+02
575.1000,2.483E+02
575.2000,2.476E+02
575.3000,2.468E+02
575.4000,2.461E+02
575.5000,2.454E+02
575.6000,2.448E+02
575.7000,2.442E+02
575.8000,2.438E+02
575.9000,2.435E+02
576.0000,2.434E+02
576.1000,2.432E+02
576.2000,2.431E+02
576.3000,2.431E+02
576.4000,2.433E+02
576.5000,2.435E+02
576.6000,2.437E+02
576.7000,2.437E+02
576.8000,2.437E+02
576.9000,2.437E+02
577.0000,2.438E+02
577.1000,2.439E+02
577.2000,2.440E+02
577.3000,2.441E+02
577.4000,2.441E+02
577.5000,2.441E+02
577.6000,2.441E+02
577.7000,2.439E+02
577.8000,2.437E+02
577.9000,2.435E+02
578.0000,2.433E+02
578.1000,2.430E+02
578.2000,2.426E+02
578.3000,2.421E+02
578.4000,2.416E+02
578.5000,2.410E+02
578.6000,2.403E+02
578.7000,2.398E+02
578.8000,2.391E+02
578.9000,2.385E+02
579.0000,2.378E+02
579.1000,2.372E+02
579.2000,2.366E+02
579.3000,2.361E+02
579.4000,2.357E+02
579.5000,2.353E+02
579.6000,2.349E+02
579.7000,2.345E+02
579.8000,2.340E+02
579.9000,2.336E+02
580.0000,2.333E+02
580.1000,2.331E+02
580.2000,2.329E+02
580.3000,2.328E+02
580.4000,2.329E+02
580.5000,2.329E+02
580.6000,2.330E+02
580.7000,2.330E+02
580.8000,2.330E+02
580.9000,2.330E+02
581.0000,2.330E+02
581.1000,2.329E+02
581.2000,2.329E+02
581.3000,2.329E+02
581.4000,2.328E+02
581.5000,2.327E+02
581.6000,2.325E+02
581.7000,2.321E+02
581.8000,2.316E+02
581.9000,2.312E+02
582.0000,2.307E+02
582.1000,2.302E+02
582.2000,2.297E+02
582.3000,2.291E+02
582.4000,2.286E+02
582.5000,2.279E+02
582.6000,2.273E+02
582.7000,2.267E+02
582.8000,2.262E+02
582.9000,2.255E+02
583.0000,2.249E+02
583.1000,2.243E+02
583.2000,2.238E+02
583.3000,2.232E+02
583.4000,2.228E+02
583.5000,2.223E+02
583.6000,2.219E+02
583.7000,2.214E+02
